cluster,global_distance,global_nimber_of_blocks,global_tfidf,local_distance,radious,word
1,4214,30,0.0227793092,43,4214.219382044556,wail
1,4240,4,0.0039362872,0,4240.0,convent
1,4107,137,0.1130642919,8,4107.0077915679685,sin
1,4243,1,0.0011092481,0,4243.0,bi_qudratika
1,4241,3,0.0030436677,33,4241.128387587435,humaid_bin_abdur_rahman
1,4231,13,0.0118077876,30,4231.106356498262,contract
1,4227,17,0.0137543741,29,4227.099478365751,al_abba
1,4228,16,0.0130702297,6,4228.004257329929,past
1,4243,1,0.0011092481,0,4243.0,qur
1,4243,1,0.0011092481,0,4243.0,al_nadir
1,4237,7,0.0073589092,14,4237.02312950968,guarante
1,4241,3,0.0030436677,33,4241.128387587435,al_bajali
1,4242,2,0.0031615701,0,4242.0,splendor
1,4238,6,0.0056286338,66,4238.513890504548,pearl
1,4242,2,0.0021077134,0,4242.0,shaddad_bin_au
1,4221,23,0.0177049400,47,4221.261659741078,izar
1,4228,16,0.0155208978,18,4228.038315815031,hope
1,4243,1,0.0011092481,0,4243.0,insomnia
1,4243,1,0.0022184962,0,4243.0,sheik
1,4236,8,0.0072301845,25,4236.073771784434,bukhari
1,4241,3,0.0040582235,33,4241.128387587435,stroke
1,4196,48,0.0484035062,20,4196.047664171607,while
1,4241,3,0.0030436677,66,4241.513527032538,some_on
1,4242,2,0.0021077134,50,4242.294662090318,idal_adha
1,4235,9,0.0080044160,77,4235.6999421583205,al_fatiha
1,4243,1,0.0022184962,0,4243.0,harshli
1,4243,1,0.0011092481,0,4243.0,_bin_abu
1,4242,2,0.0021077134,50,4242.294662090318,wan_nimata
1,4223,21,0.0250133376,28,4223.092823985758,migrat
1,4242,2,0.0084308537,50,4242.294662090318,scarf
1,4242,2,0.0031615701,0,4242.0,refus
1,4243,1,0.0011092481,0,4243.0,yar_hamuka_llah
1,4243,1,0.0011092481,0,4243.0,on_ibn_umar
1,4241,3,0.0091310030,33,4241.128387587435,to_ibn_saiyad
1,4243,1,0.0011092481,0,4243.0,ila
1,4242,2,0.0021077134,50,4242.294662090318,manna
1,4230,14,0.0175137511,7,4230.00579195821,road
1,4242,2,0.0021077134,50,4242.294662090318,hashafa
1,4242,2,0.0021077134,50,4242.294662090318,manhar
1,4243,1,0.0011092481,0,4243.0,hurra
1,4110,134,0.0886142619,38,4110.175665345704,cloth
1,4243,1,0.0011092481,0,4243.0,al_uzza
1,4243,1,0.0011092481,0,4243.0,remind
1,4228,16,0.0147040084,50,4228.2956377244955,spot
1,4240,4,0.0039362872,75,4240.663273592942,yali
1,4242,2,0.0021077134,50,4242.294662090318,aba_l_qasim
1,4243,1,0.0011092481,0,4243.0,balam
1,4243,1,0.0011092481,0,4243.0,ubaid_ibn_juraij
1,4243,1,0.0011092481,0,4243.0,manarh
1,4242,2,0.0073769970,50,4242.294662090318,handhold
1,4243,1,0.0011092481,0,4243.0,bead
1,3898,346,0.2004018762,31,3898.1232663937144,father
1,4243,1,0.0011092481,0,4243.0,butterfli
1,4243,1,0.0011092481,0,4243.0,col
1,4243,1,0.0011092481,0,4243.0,mughala
1,4243,1,0.0011092481,0,4243.0,passersbi
1,4228,16,0.0130702297,43,4228.2186556515735,muadhdhin
1,4233,11,0.0112381391,9,4233.009567671682,beast
1,4240,4,0.0088566461,50,4240.294801072208,fi
1,4079,165,0.1162837156,26,4079.0828626052694,way
1,4242,2,0.0021077134,50,4242.294662090318,zura
1,4242,2,0.0021077134,50,4242.294662090318,amr_bin_au
1,4243,1,0.0011092481,0,4243.0,wednesday
1,4243,1,0.0011092481,0,4243.0,that_ibn_saiyad
1,4241,3,0.0030436677,0,4241.0,salama_bin_abdur
1,4241,3,0.0030436677,33,4241.128387587435,ata_bin_yasar
1,4240,4,0.0039362872,0,4240.0,bait_ul_maqdi
1,4241,3,0.0030436677,0,4241.0,um_sulaim
1,4134,110,0.1003405831,21,4134.053337827174,dream
1,4242,2,0.0021077134,0,4242.0,sal_laita
1,4243,1,0.0011092481,0,4243.0,yahdikumul_lah
1,4243,1,0.0011092481,0,4243.0,be_friend
1,4194,50,0.0380079255,8,4194.007629940604,my
1,4242,2,0.0021077134,0,4242.0,abdur_rahman_bin_sahl
1,4241,3,0.0030436677,0,4241.0,qati
1,4243,1,0.0011092481,0,4243.0,al_jarmi
1,4243,1,0.0011092481,0,4243.0,dubaa
1,4175,69,0.0430245936,20,4175.047903916792,hereaft
1,4241,3,0.0091310030,0,4241.0,taught
1,4240,4,0.0039362872,25,4240.073702189621,yala
1,4238,6,0.0075048451,16,4238.030202818286,righteous
1,4239,5,0.0124691382,40,4239.1887195547215,rent
1,4238,6,0.0056286338,33,4238.128478467825,muzaina
1,4242,2,0.0021077134,0,4242.0,_ibn_juraij
1,4242,2,0.0021077134,50,4242.294662090318,hospit
1,4243,1,0.0011092481,0,4243.0,curli
1,4241,3,0.0030436677,0,4241.0,lyman
1,4209,35,0.0250036007,40,4209.19006460863,abdur
1,4243,1,0.0011092481,0,4243.0,wander
1,4243,1,0.0011092481,0,4243.0,abu_ad_darda
1,4200,44,0.0369308430,27,4200.086784817666,practic
1,4242,2,0.0021077134,50,4242.294662090318,ancestri
1,4237,7,0.0064390455,28,4237.09251728116,ukhari
1,4237,7,0.0128780910,14,4237.02312950968,heap
1,4243,1,0.0033277444,0,4243.0,of_ibn_abi
1,4240,4,0.0068885025,25,4240.073702189621,spi
1,4229,15,0.0123775711,53,4229.332098570648,kufa
1,4243,1,0.0011092481,0,4243.0,tauba
1,4243,1,0.0066554887,0,4243.0,leper
1,4243,1,0.0011092481,0,4243.0,kullihi
1,4198,46,0.0630506438,23,4198.0630057206145,ring
1,4232,12,0.0102424493,58,4232.397429353723,sutra
1,4242,2,0.0021077134,0,4242.0,khaluq
1,4241,3,0.0030436677,66,4241.513527032538,hoov
1,4233,11,0.0121026113,54,4233.344422557654,bring
1,4243,1,0.0011092481,0,4243.0,ghulul
1,4239,5,0.0076733158,40,4239.1887195547215,suicid
1,4243,1,0.0011092481,0,4243.0,mughira_bin_shuba
1,4242,2,0.0021077134,0,4242.0,awali
1,4242,2,0.0021077134,50,4242.294662090318,abdullah_ibn_umar
1,4239,5,0.0057549869,40,4239.1887195547215,woolen
1,4201,43,0.0336617536,41,4201.200066647624,leather
1,4237,7,0.0073589092,14,4237.02312950968,palat
1,4225,19,0.0206618702,26,4225.079999242618,forti
1,4240,4,0.0039362872,0,4240.0,bundl
1,4243,1,0.0011092481,0,4243.0,cause__
1,4242,2,0.0094847104,0,4242.0,of_ibn_azhar
1,4242,2,0.0031615701,0,4242.0,degrad
1,4242,2,0.0021077134,50,4242.294662090318,stuck
1,4238,6,0.0056286338,33,4238.128478467825,hani
1,4242,2,0.0021077134,50,4242.294662090318,hijrah
1,4243,1,0.0011092481,0,4243.0,khatai
1,4182,62,0.0427418693,14,4182.023433698095,soul
1,4228,16,0.0130702297,25,4228.0739113691,salim_bin_abdullah
1,4242,2,0.0021077134,0,4242.0,shaft
1,4241,3,0.0030436677,66,4241.513527032538,eighti
1,4242,2,0.0021077134,0,4242.0,resourc
1,4242,2,0.0021077134,0,4242.0,khandaq
1,4243,1,0.0011092481,0,4243.0,testifi
1,4243,1,0.0011092481,0,4243.0,al_haruriyya
1,4239,5,0.0047958224,40,4239.1887195547215,with_ibn_umar
1,4233,11,0.0095091946,36,4233.153080151957,ad
1,4236,8,0.0081339576,0,4236.0,save
1,4239,5,0.0047958224,20,4239.047180676337,miraj
1,4243,1,0.0011092481,0,4243.0,failur
1,4232,12,0.0102424493,25,4232.073841510803,page
1,4242,2,0.0021077134,50,4242.294662090318,muadha
1,4098,146,0.0804168402,2,4098.000488042919,caus
1,4243,1,0.0022184962,0,4243.0,advis
1,4243,1,0.0011092481,0,4243.0,al1ah
1,4188,56,0.0364902133,25,4188.07461729134,abdur_rahman
1,4239,5,0.0067141513,0,4239.0,behavior
1,4201,43,0.0439663720,20,4201.047607442696,town
1,4243,1,0.0011092481,0,4243.0,messsiah
1,4239,5,0.0047958224,40,4239.1887195547215,atiya
1,4243,1,0.0011092481,0,4243.0,fore_runn
1,4242,2,0.0031615701,0,4242.0,henc
1,4243,1,0.0011092481,0,4243.0,zaid_bin_amr_bin_nufail
1,4184,60,0.0385407342,36,4184.15487285067,urwa
1,4240,4,0.0049203590,50,4240.294801072208,stipul
1,4241,3,0.0030436677,0,4241.0,ursa_bin_az_zubair
1,4240,4,0.0039362872,25,4240.073702189621,faraq
1,4243,1,0.0011092481,0,4243.0,salla
1,4242,2,0.0021077134,50,4242.294662090318,munkadir
1,4243,1,0.0011092481,0,4243.0,shameless
1,4243,1,0.0011092481,0,4243.0,khasafat
1,4178,66,0.0415489008,31,4178.1150055976195,sura
1,4205,39,0.0398997195,17,4205.034363712144,liar
1,4243,1,0.0011092481,0,4243.0,shaibani
1,4243,1,0.0011092481,0,4243.0,amaz
1,4242,2,0.0021077134,0,4242.0,amr_bin_luai
1,4235,9,0.0115619342,11,4235.014285690191,paper
1,4243,1,0.0022184962,0,4243.0,disturb
1,4232,12,0.0102424493,25,4232.073841510803,whenc
1,4243,1,0.0011092481,0,4243.0,oft_forgiv
1,4243,1,0.0011092481,0,4243.0,aspect
1,4242,2,0.0021077134,50,4242.294662090318,imran_bin_hussain
1,4243,1,0.0011092481,0,4243.0,sawrq
1,4243,1,0.0011092481,0,4243.0,ceas
1,4243,1,0.0011092481,0,4243.0,wast
1,4221,23,0.0177049400,60,4221.426417693432,khuff
1,4242,2,0.0021077134,50,4242.294662090318,hijr
1,4239,5,0.0047958224,40,4239.1887195547215,para
1,4234,10,0.0096399494,40,4234.188942406799,lap
1,4242,2,0.0021077134,0,4242.0,al_abbas_bin_abdul
1,4239,5,0.0047958224,20,4239.047180676337,understand
1,4131,113,0.0629318147,55,4131.36611788401,jabir
1,4243,1,0.0011092481,0,4243.0,afreet
1,4239,5,0.0134283027,80,4239.754827817288,tast
1,4243,1,0.0011092481,0,4243.0,bequeath
1,4218,26,0.0195959250,7,4218.00580843602,urwa_bin_az_zubair
1,4242,2,0.0021077134,50,4242.294662090318,muawiya_bin_abu
1,4242,2,0.0021077134,0,4242.0,muhammad_bin_al_muntathir
1,4225,19,0.0150990590,26,4225.079999242618,trench
1,4242,2,0.0021077134,0,4242.0,struggl
1,4238,6,0.0056286338,33,4238.128478467825,enmiti
1,4241,3,0.0030436677,33,4241.128387587435,jandal
1,4243,1,0.0011092481,0,4243.0,al_bat_ha
1,4243,1,0.0011092481,0,4243.0,ursa_bin_azzubair
1,4238,6,0.0065667395,50,4238.294940185263,languag
1,4117,127,0.1065956550,39,4117.184717740995,husband
1,4243,1,0.0011092481,0,4243.0,al_muhajir
1,4243,1,0.0011092481,0,4243.0,ruh
1,4239,5,0.0076733158,0,4239.0,asylum
1,4241,3,0.0030436677,33,4241.128387587435,ihtiba
1,4242,2,0.0021077134,50,4242.294662090318,flood
1,3930,314,0.1672279123,28,3930.0997442813077,thing
1,4243,1,0.0011092481,0,4243.0,yunaqqa_ththawbu_l_abyadu
1,4243,1,0.0011092481,0,4243.0,al_kalalah
1,4241,3,0.0030436677,0,4241.0,al_hindi
1,4243,1,0.0011092481,0,4243.0,then_aft
1,4137,107,0.1027035002,24,4137.069615077803,tree
1,4241,3,0.0030436677,0,4241.0,ham
1,4243,1,0.0011092481,0,4243.0,abdur_rahman_bin_az_zubair
1,4237,7,0.0064390455,57,4237.383390725932,quraiza
1,4233,11,0.0112381391,27,4233.086108266639,teach
1,4242,2,0.0021077134,0,4242.0,iftar
1,4243,1,0.0011092481,0,4243.0,approx
1,4242,2,0.0021077134,0,4242.0,furnac
1,4241,3,0.0040582235,66,4241.513527032538,button
1,4243,1,0.0011092481,0,4243.0,tajbiya
1,4240,4,0.0049203590,50,4240.294801072208,menstruat
1,4243,1,0.0011092481,0,4243.0,iii
1,4237,7,0.0147178183,0,4237.0,move
1,4242,2,0.0021077134,50,4242.294662090318,guilt
1,4237,7,0.0064390455,42,4237.208161041891,rahila
1,4121,123,0.0779967687,38,4121.175196470055,journey
1,4242,2,0.0021077134,0,4242.0,backbon
1,4238,6,0.0056286338,16,4238.030202818286,gravel
1,4242,2,0.0021077134,50,4242.294662090318,abbad_bin_tamim
1,4241,3,0.0030436677,66,4241.513527032538,ubaida_bin_al_harith
1,4185,59,0.0380316166,42,4185.210747381785,mina
1,4238,6,0.0056286338,50,4238.294940185263,luggag
1,4239,5,0.0047958224,0,4239.0,hellfir
1,4243,1,0.0011092481,0,4243.0,mundhir
1,4242,2,0.0021077134,50,4242.294662090318,citat
1,4059,185,0.1367213109,27,4059.089799450118,year
1,4238,6,0.0056286338,0,4238.0,khatham
1,4238,6,0.0065667395,16,4238.030202818286,poetri
1,4238,6,0.0056286338,50,4238.294940185263,_ibn_az_zubair
1,4235,9,0.0088937955,11,4235.014285690191,moment
1,4241,3,0.0030436677,33,4241.128387587435,keeper
1,4243,1,0.0011092481,0,4243.0,abdullah_bin_amir_bin_kuraiz
1,4240,4,0.0039362872,0,4240.0,ubaida_bin_al_jarrah
1,4228,16,0.0130702297,31,4228.113645587119,adha
1,4241,3,0.0030436677,0,4241.0,al_lat
1,4153,91,0.0533450809,7,4153.005899345678,book
1,4243,1,0.0011092481,0,4243.0,extens
1,4243,1,0.0011092481,0,4243.0,arminya
1,4242,2,0.0021077134,0,4242.0,lest
1,4238,6,0.0075048451,50,4238.294940185263,tuft
1,4242,2,0.0031615701,0,4242.0,summer
1,4241,3,0.0030436677,0,4241.0,al_hamdulillah
1,4243,1,0.0011092481,0,4243.0,as_sanabil_bin_bakak
1,4241,3,0.0030436677,33,4241.128387587435,ney
1,4243,1,0.0011092481,0,4243.0,diyya
1,4181,63,0.0521345285,25,4181.074742216408,so_and_so
1,4243,1,0.0011092481,0,4243.0,ighfir
1,4241,3,0.0030436677,0,4241.0,sabahah
1,4239,5,0.0095916448,20,4239.047180676337,adulteri
1,4240,4,0.0068885025,25,4240.073702189621,brand
1,4234,10,0.0131453856,30,4234.106281141275,successor
1,4243,1,0.0022184962,0,4243.0,surpass
1,4242,2,0.0021077134,0,4242.0,then_ibn_masud
1,4178,66,0.0686186392,18,4178.038774353345,knowledg
1,4242,2,0.0021077134,50,4242.294662090318,hinna
1,4242,2,0.0021077134,50,4242.294662090318,duel
1,4243,1,0.0011092481,0,4243.0,an_nuaman
1,4243,1,0.0011092481,0,4243.0,ball
1,4243,1,0.0011092481,0,4243.0,wire
1,4242,2,0.0021077134,50,4242.294662090318,al_aqra_bin_habea
1,4189,55,0.0569005166,30,4189.107422828877,arrow
1,4243,1,0.0011092481,0,4243.0,iyyatu_lillahi
1,4243,1,0.0011092481,0,4243.0,adi_bin_kab
1,4235,9,0.0097831751,44,4235.228565260675,forc
1,4243,1,0.0011092481,0,4243.0,crooked
1,4243,1,0.0011092481,0,4243.0,abdullah_bin_jafar_bin_abi
1,4236,8,0.0072301845,50,4236.295079429666,tawaf_al_ifada
1,4243,1,0.0011092481,0,4243.0,abdullah_bin_as_sadi
1,4243,1,0.0022184962,0,4243.0,dispers
1,4228,16,0.0130702297,6,4228.004257329929,idhkhir
1,4176,68,0.0481643092,32,4176.12260356422,sermon
1,4242,2,0.0021077134,0,4242.0,assalamu
1,4242,2,0.0021077134,0,4242.0,tashahhud
1,4243,1,0.0011092481,0,4243.0,o_ibn_
1,4243,1,0.0011092481,0,4243.0,utmost
1,4215,29,0.0317897241,27,4215.086475981246,announc
1,4241,3,0.0030436677,0,4241.0,salul
1,4243,1,0.0011092481,0,4243.0,al_hajjaj_bin_um
1,4242,2,0.0021077134,0,4242.0,bakr_bin_abi
1,4243,1,0.0011092481,0,4243.0,nadar
1,4243,1,0.0011092481,0,4243.0,baina
1,4241,3,0.0030436677,33,4241.128387587435,bir
1,4241,3,0.0030436677,0,4241.0,caught
1,4241,3,0.0030436677,66,4241.513527032538,heedless
1,4235,9,0.0088937955,55,4235.3571277992605,sandal
1,4194,50,0.0480100112,28,4194.093465815944,row
1,4242,2,0.0021077134,50,4242.294662090318,astakhiruka
1,4243,1,0.0011092481,0,4243.0,ul_manazil
1,4243,1,0.0011092481,0,4243.0,khattab
1,4241,3,0.0030436677,0,4241.0,bi
1,4243,1,0.0011092481,0,4243.0,like_wis
1,4241,3,0.0030436677,0,4241.0,miscarriag
1,4243,1,0.0011092481,0,4243.0,lief
1,4236,8,0.0081339576,37,4236.161588041703,twelv
1,4240,4,0.0059044308,0,4240.0,fring
1,4243,1,0.0011092481,0,4243.0,al_hurr_bin_qai
1,4241,3,0.0030436677,0,4241.0,all_wis
1,4243,1,0.0011092481,0,4243.0,asiya
1,4217,27,0.0239590773,7,4217.005809813403,throne
1,4188,56,0.0390966571,5,4188.002984717179,who
1,4243,1,0.0011092481,0,4243.0,any_on
1,4239,5,0.0095916448,0,4239.0,tyrant
1,4243,1,0.0011092481,0,4243.0,so_and_so_
1,4243,1,0.0011092481,0,4243.0,rate
1,4242,2,0.0021077134,50,4242.294662090318,transpar
1,4242,2,0.0021077134,0,4242.0,tawafal_ifada
1,4241,3,0.0040582235,66,4241.513527032538,establish
1,4243,1,0.0011092481,0,4243.0,wathila_bin_al_asqa
1,4240,4,0.0039362872,25,4240.073702189621,detach
1,4214,30,0.0220444927,26,4214.080208064389,al_hasan
1,4242,2,0.0021077134,0,4242.0,signific
1,4243,1,0.0011092481,0,4243.0,ston
1,4237,7,0.0073589092,0,4237.0,bottom
1,4241,3,0.0030436677,66,4241.513527032538,ina
1,4243,1,0.0011092481,0,4243.0,basil
1,4243,1,0.0011092481,0,4243.0,ad_dukhan
1,4241,3,0.0030436677,33,4241.128387587435,al_muhassab
1,4243,1,0.0011092481,0,4243.0,precinct
1,4229,15,0.0123775711,13,4229.019981035795,amra
1,4240,4,0.0039362872,50,4240.294801072208,valu
1,4242,2,0.0021077134,0,4242.0,ariha
1,4243,1,0.0011092481,0,4243.0,goug
1,4243,1,0.0011092481,0,4243.0,hadaa
1,4242,2,0.0021077134,50,4242.294662090318,abd_bin_zama
1,4236,8,0.0090377307,25,4236.073771784434,dough
1,4243,1,0.0011092481,0,4243.0,assalamu_alaika
1,4240,4,0.0049203590,25,4240.073702189621,grant
1,4238,6,0.0056286338,33,4238.128478467825,umar_bin_abi
1,4243,1,0.0011092481,0,4243.0,al_kabath
1,4226,18,0.0184389757,27,4226.086250894556,tumbler
1,4243,1,0.0011092481,0,4243.0,goal
1,4147,97,0.0693094419,28,4147.094525086208,sign
1,4243,1,0.0011092481,0,4243.0,ighsil
1,4242,2,0.0021077134,50,4242.294662090318,you
1,4243,1,0.0011092481,0,4243.0,al_saib_bin_yazid
1,4243,1,0.0011092481,0,4243.0,ativ
1,4243,1,0.0011092481,0,4243.0,waduka_l_haq
1,4133,111,0.0766291264,10,4133.012097732113,life
1,4243,1,0.0011092481,0,4243.0,len
1,4240,4,0.0039362872,25,4240.073702189621,eden
1,4226,18,0.0184389757,22,4226.057264164791,parti
1,4237,7,0.0064390455,28,4237.09251728116,sheikh
1,4222,22,0.0271457954,13,4222.020014163836,account
1,4226,18,0.0144305028,33,4226.128843279627,ethiopia
1,4243,1,0.0011092481,0,4243.0,_bin_salam
1,4243,1,0.0011092481,0,4243.0,everyday
1,4187,57,0.0370063967,35,4187.1462835683205,abba
1,4242,2,0.0021077134,50,4242.294662090318,earthquak
1,4239,5,0.0095916448,0,4239.0,open
1,4242,2,0.0031615701,0,4242.0,abuu
1,4156,88,0.0614368217,29,4156.101177786701,home
1,3962,282,0.1220226534,19,3962.045557537167,muhammad
1,4242,2,0.0021077134,0,4242.0,jiddi
1,4237,7,0.0064390455,28,4237.09251728116,danger
1,4240,4,0.0039362872,25,4240.073702189621,coincid
1,4233,11,0.0146960280,54,4233.344422557654,major
1,4242,2,0.0021077134,0,4242.0,sharik_bin_sahma
1,4243,1,0.0011092481,0,4243.0,umaima
1,4241,3,0.0030436677,33,4241.128387587435,labbaika
1,4242,2,0.0021077134,0,4242.0,cooper
1,4222,22,0.0170630714,27,4222.08633260856,al_mughira_bin_shuba
1,4243,1,0.0011092481,0,4243.0,mischief
1,4242,2,0.0031615701,0,4242.0,whence_so_ev
1,4241,3,0.0030436677,0,4241.0,hudhafa
1,4243,1,0.0011092481,0,4243.0,taita
1,4242,2,0.0021077134,0,4242.0,govern
1,4146,98,0.0708715848,39,4146.1834257543405,mouth
1,4243,1,0.0011092481,0,4243.0,liever
1,4242,2,0.0021077134,50,4242.294662090318,ad_dukh
1,4235,9,0.0080044160,33,4235.128569476965,al_hasan_bin_ali
1,4233,11,0.0121026113,36,4233.153080151957,answer
1,4242,2,0.0021077134,50,4242.294662090318,by_ibn_abba
1,4239,5,0.0047958224,60,4239.424607184329,thabit_bin_ad_dahhak
1,4242,2,0.0021077134,50,4242.294662090318,aqdiru
1,4243,1,0.0011092481,0,4243.0,almuhassab
1,4238,6,0.0056286338,50,4238.294940185263,shuaib
1,4233,11,0.0164249725,27,4233.086108266639,lip
1,4243,1,0.0011092481,0,4243.0,wa_alaikum
1,4243,1,0.0011092481,0,4243.0,urg
1,4241,3,0.0030436677,33,4241.128387587435,nafr
1,4243,1,0.0011092481,0,4243.0,bowlength
1,4239,5,0.0115099737,0,4239.0,bridg
1,4243,1,0.0011092481,0,4243.0,bakr_bin_amr_bin_hazm
1,4225,19,0.0150990590,36,4225.153369997354,sadaqa
1,4242,2,0.0021077134,50,4242.294662090318,mariya
1,4217,27,0.0202154714,25,4217.0741041627425,israel
1,4243,1,0.0011092481,0,4243.0,slack
1,4235,9,0.0080044160,44,4235.228565260675,abdullah_bin_qai
1,4242,2,0.0021077134,0,4242.0,at_tahiyyat
1,4241,3,0.0030436677,0,4241.0,al_kaba
1,4243,1,0.0011092481,0,4243.0,dhat_al_karish
1,4243,1,0.0011092481,0,4243.0,azzuhri
1,4241,3,0.0030436677,66,4241.513527032538,hibra
1,4243,1,0.0011092481,0,4243.0,liman_hamida
1,4218,26,0.0195959250,26,4218.080132003184,zaid_bin_khalid
1,4243,1,0.0011092481,0,4243.0,allamu
1,4243,1,0.0011092481,0,4243.0,non
1,4240,4,0.0039362872,50,4240.294801072208,tranquil
1,4240,4,0.0039362872,50,4240.294801072208,etern
1,4238,6,0.0056286338,33,4238.128478467825,kab_bin_ujra
1,4243,1,0.0011092481,0,4243.0,conveni
1,4243,1,0.0011092481,0,4243.0,motion
1,4243,1,0.0011092481,0,4243.0,foster_uncl
1,4239,5,0.0047958224,0,4239.0,utba_bin_abi
1,4117,127,0.0752121626,19,4117.043842370396,dont
1,4242,2,0.0021077134,50,4242.294662090318,izzat
1,4242,2,0.0021077134,0,4242.0,bari
1,4243,1,0.0011092481,0,4243.0,baid
1,4243,1,0.0011092481,0,4243.0,jirana
1,4242,2,0.0021077134,0,4242.0,hernia
1,4241,3,0.0030436677,33,4241.128387587435,muhaqala
1,4241,3,0.0040582235,33,4241.128387587435,store
1,4237,7,0.0082787728,28,4237.09251728116,renegad
1,4236,8,0.0090377307,0,4236.0,thorni
1,4237,7,0.0064390455,0,4237.0,ilaha
1,4243,1,0.0011092481,0,4243.0,sura_albaqara
1,4240,4,0.0039362872,0,4240.0,violenc
1,4243,1,0.0011092481,0,4243.0,shave
1,4185,59,0.0477006716,23,4185.063201434358,uncl
1,4243,1,0.0011092481,0,4243.0,daylight
1,4217,27,0.0202154714,33,4217.129118250946,presenc
1,4243,1,0.0011092481,0,4243.0,khalid_ibn_said_bin_al_a
1,4243,1,0.0011092481,0,4243.0,rabbu_l_ard
1,4220,24,0.0305681290,8,4220.007582931576,protect
1,4231,13,0.0109643742,7,4231.005790589278,allahu_akbar
1,4215,29,0.0332683159,31,4215.11399608599,wage
1,4241,3,0.0030436677,66,4241.513527032538,aziz_bin_rufai
1,4239,5,0.0047958224,20,4239.047180676337,thursday
1,4239,5,0.0057549869,0,4239.0,hamidah
1,4240,4,0.0039362872,0,4240.0,beef
1,4241,3,0.0030436677,0,4241.0,ashhadu
1,4241,3,0.0040582235,0,4241.0,ox
1,4240,4,0.0039362872,25,4240.073702189621,nurs
1,4238,6,0.0056286338,0,4238.0,uqba_bin_abi
1,4243,1,0.0011092481,0,4243.0,atheist
1,4243,1,0.0011092481,0,4243.0,_bin_zaid
1,4241,3,0.0030436677,0,4241.0,reput
1,4243,1,0.0011092481,0,4243.0,moon__full_moon__and
1,4239,5,0.0047958224,0,4239.0,al_abwa
1,4223,21,0.0203233368,28,4223.092823985758,hunger
1,4156,88,0.0525757416,7,4156.0058950872535,merci
1,4231,13,0.0109643742,7,4231.005790589278,creatur
1,4242,2,0.0021077134,50,4242.294662090318,would_b
1,4243,1,0.0011092481,0,4243.0,al_muzarrad
1,4243,1,0.0011092481,0,4243.0,tai
1,4197,47,0.0513066700,51,4197.309852750926,pot
1,4243,1,0.0011092481,0,4243.0,quent
1,4148,96,0.0908998354,33,4148.131266004007,girl
1,4237,7,0.0064390455,28,4237.09251728116,movement
1,4243,1,0.0011092481,0,4243.0,legbangl
1,4238,6,0.0056286338,16,4238.030202818286,muawiya_bin_abi
1,4188,56,0.0462643776,30,4188.107448478369,compulsori
1,4209,35,0.0364338182,48,4209.273690317606,sale
1,4243,1,0.0011092481,0,4243.0,muhammad_bin_ibrahim_bin_al_harith
1,4215,29,0.0251360609,31,4215.11399608599,mind
1,4243,1,0.0011092481,0,4243.0,lish
1,4241,3,0.0030436677,0,4241.0,uqba_bin_amr
1,4243,1,0.0022184962,0,4243.0,candid
1,4243,1,0.0011092481,0,4243.0,lubaid_bin_asam
1,4236,8,0.0081339576,12,4236.016997133038,she_goat
1,4239,5,0.0076733158,80,4239.754827817288,discipl
1,4240,4,0.0039362872,25,4240.073702189621,sanah
1,4218,26,0.0211033038,34,4218.137029542781,command
1,4238,6,0.0056286338,0,4238.0,unseen
1,4239,5,0.0076733158,0,4239.0,lamp
1,4237,7,0.0064390455,42,4237.208161041891,_ibn_masud
1,4240,4,0.0039362872,50,4240.294801072208,kid
1,4236,8,0.0072301845,37,4236.161588041703,abdur_rahman_bin_abi
1,4238,6,0.0056286338,66,4238.513890504548,maslama
1,4237,7,0.0073589092,28,4237.09251728116,let
1,4243,1,0.0011092481,0,4243.0,laun
1,4243,1,0.0011092481,0,4243.0,iqarna
1,4240,4,0.0039362872,25,4240.073702189621,yaqub
1,4238,6,0.0197002184,16,4238.030202818286,undertak
1,4239,5,0.0047958224,60,4239.424607184329,negu
1,4239,5,0.0047958224,40,4239.1887195547215,ammar_bin_yasir
1,4240,4,0.0039362872,50,4240.294801072208,abdullah_bin_abdullah
1,4241,3,0.0030436677,33,4241.128387587435,horn
1,4172,72,0.0562208939,20,4172.047938363125,toward
1,4243,1,0.0011092481,0,4243.0,headcloak
1,4233,11,0.0095091946,27,4233.086108266639,quraishi
1,4243,1,0.0011092481,0,4243.0,satisfi
1,4204,40,0.0369209539,17,4204.0343718861295,talk
1,4239,5,0.0047958224,0,4239.0,silenc
1,4243,1,0.0011092481,0,4243.0,al_aqib
1,4242,2,0.0021077134,0,4242.0,suhail
1,4242,2,0.0021077134,50,4242.294662090318,zaid_bin_wahb
1,4242,2,0.0021077134,50,4242.294662090318,sahl_bin_abi
1,4237,7,0.0064390455,42,4237.208161041891,al_musaiyab
1,4217,27,0.0486668757,22,4217.057386377378,marri
1,4243,1,0.0011092481,0,4243.0,hanzala
1,4243,1,0.0011092481,0,4243.0,al_munafiqin
1,4243,1,0.0011092481,0,4243.0,rain_wat
1,4242,2,0.0042154269,0,4242.0,illeg
1,4243,1,0.0011092481,0,4243.0,abdur_rahman_bin_namir
1,4243,1,0.0011092481,0,4243.0,disast
1,4240,4,0.0039362872,0,4240.0,istabraq
1,4230,14,0.0116758341,50,4230.295497952832,abdullah_bin_zaid
1,4242,2,0.0021077134,50,4242.294662090318,al_as_bin_wail
