cluster,global_distance,global_tfidf,local_distance,radious,word
1,246,0.0284258225,88,261.2661478263114,end
1,248,0.0244200605,97,266.29494925739766,itikaf
1,243,0.0272998081,92,259.83263844251746,hell_fir
1,281,0.0011092481,0,281.0,ahmad
1,275,0.0064390455,85,287.8367592924851,ismail
1,279,0.0030436677,66,286.70019183809416,al_walid_bin_
1,281,0.0011092481,0,281.0,wa_barakatuhu
1,281,0.0011092481,0,281.0,alas_salat
1,253,0.0332683159,96,270.60118255469615,mention
1,104,0.1475937668,96,141.53444810363305,date
1,268,0.0150117866,85,281.1565400270817,blame
1,276,0.0056286338,83,288.20999288713085,al_masjid_al_haram
1,281,0.0011092481,0,281.0,al_hajun
1,252,0.0301274734,90,267.5892374517331,curs
1,260,0.0170630714,95,276.81221071332817,abdullah_bin_abu
1,280,0.0021077134,50,284.42925306655786,suhail
1,277,0.0047958224,80,288.3210016630769,principl
1,199,0.0670474021,95,220.5130381632796,relat
1,256,0.0195959250,96,273.408119850161,urwa_bin_az_zubair
1,281,0.0011092481,0,281.0,pleiad
1,280,0.0021077134,50,284.42925306655786,dition
1,270,0.0145101365,91,284.9227965607526,intestin
1,189,0.0542442657,97,212.43822631532208,umar_bin_al_khattab
1,251,0.0255667710,96,268.7322087134328,fear
1,234,0.0490757772,97,253.3081127796739,sister
1,185,0.0635336551,90,205.73040611440985,doubt
1,272,0.0087635904,70,280.8629559055448,glitter
1,280,0.0031615701,50,284.42925306655786,margin
1,281,0.0011092481,0,281.0,budail
1,253,0.0332683159,89,268.19768828235635,wage
1,279,0.0030436677,66,286.70019183809416,salul
1,271,0.0095091946,90,285.55384781158176,umaiya
1,247,0.0457208699,97,265.36390108679063,pictur
1,175,0.1043964151,99,201.06217943710845,hors
1,275,0.0064390455,71,284.0176050881353,ilaha
1,281,0.0011092481,0,281.0,pungent
1,279,0.0030436677,33,280.94483444263574,wrapped_up
1,280,0.0021077134,50,284.42925306655786,herit
1,279,0.0030436677,66,286.70019183809416,rasuluhu
1,281,0.0011092481,0,281.0,ad_darawardi
1,280,0.0021077134,0,280.0,az_zaqqum
1,280,0.0021077134,50,284.42925306655786,jumad
1,281,0.0011092481,0,281.0,muqaiyat
1,281,0.0011092481,0,281.0,safyan
1,260,0.0170630714,95,276.81221071332817,shuba
1,193,0.0524398914,96,215.55741694499866,satan
1,194,0.0626182990,93,215.13948963405113,truth
1,281,0.0011092481,0,281.0,dig
1,267,0.0123775711,93,282.7330896800019,surat_al_baqara
1,281,0.0011092481,0,281.0,legbangl
1,204,0.0667723380,98,226.3183598385248,sheet
1,260,0.0193898539,95,276.81221071332817,grape
