cluster,global_distance,global_tfidf,local_distance,radious,word
1,2197,0.0444537925,68,2198.0520921943594,good
1,2240,0.0011092481,0,2240.0,girl_slav
1,2240,0.0011092481,0,2240.0,hal_ata_ala_l_insani
1,2228,0.0210853351,23,2228.118713174861,convey
1,2237,0.0039362872,75,2238.256911080585,kathir_bin_as_salt
1,2223,0.0152321974,72,2224.165686274294,two_rakat
1,2240,0.0011092481,0,2240.0,ukasha_bin_
1,2240,0.0011092481,0,2240.0,ashairiyin
1,2240,0.0011092481,0,2240.0,bait_ul_midra
1,2170,0.0619696354,60,2170.829334609241,gold
1,2238,0.0030436677,66,2238.9729788454347,messiah
1,2238,0.0040582235,66,2238.9729788454347,dine
1,2237,0.0059044308,25,2237.139691659866,hundr
1,2238,0.0030436677,66,2238.9729788454347,consumm
1,2238,0.0030436677,0,2238.0,al_ashath_bin_qai
1,2234,0.0064390455,14,2234.043867071549,foremost
1,2169,0.0463359016,72,2170.194691726989,lifetim
1,2240,0.0011092481,0,2240.0,al_ash_ari
1,2240,0.0011092481,0,2240.0,aish
1,2212,0.0569257850,72,2213.171480025893,eclips
1,2238,0.0030436677,0,2238.0,circumcis
1,2240,0.0011092481,0,2240.0,walaquwata
1,2233,0.0072301845,62,2233.8605596589955,al_khuzai
1,2240,0.0011092481,0,2240.0,ghatfan
1,2233,0.0072301845,75,2234.2591613329014,ascens
1,2238,0.0030436677,33,2238.243284363878,outcast
1,2210,0.0241058126,61,2210.8416949207376,coven
1,2239,0.0021077134,0,2239.0,khadira
1,2239,0.0021077134,0,2239.0,chat
1,2239,0.0021077134,50,2239.558215363021,_bin_qai
1,2240,0.0022184962,0,2240.0,quwwata
1,2240,0.0011092481,0,2240.0,siba
1,2240,0.0011092481,0,2240.0,nevertheless
1,2227,0.0116758341,71,2228.13150419808,proph
