cluster,global_distance,global_tfidf,local_distance,radious,word
1,4419,0.0059044308,25,4419.070716791031,prevent
1,4414,0.0088937955,44,4414.219296772647,tax
1,4377,0.0623726799,36,4377.148044103604,well
1,4346,0.1028807034,22,4346.055683030304,child
1,4422,0.0011092481,0,4422.0,al_muthla
1,4412,0.0112381391,9,4412.009179500877,twenti
1,4421,0.0021077134,50,4421.2827324205355,surat_al_imran
1,4422,0.0011092481,0,4422.0,sink
1,4417,0.0056286338,50,4417.282988444367,al_ansariya
1,4422,0.0011092481,0,4422.0,_ibn_aun
1,4416,0.0229965912,42,4416.199723744387,their
1,4420,0.0030436677,0,4420.0,la_ilaha
1,4386,0.0381781274,35,4386.139646659691,amount
1,4422,0.0011092481,0,4422.0,sustain
1,4414,0.0080044160,33,4414.1233557751875,araya
1,4422,0.0011092481,0,4422.0,shaddad_bin_maqil
1,4419,0.0039362872,50,4419.28286037452,virtu
1,4422,0.0011092481,0,4422.0,exhaust
1,4394,0.0347469077,24,4394.06554343469,virgin
1,4422,0.0011092481,0,4422.0,tajbiya
1,4422,0.0011092481,0,4422.0,upright
1,4420,0.0030436677,33,4420.123188328579,meccan
1,4421,0.0021077134,50,4421.2827324205355,al_mustaliq
1,4418,0.0047958224,60,4418.407405389413,baraa
1,4420,0.0030436677,0,4420.0,dhi_tuwa
1,4421,0.0021077134,0,4421.0,jurhum
1,4422,0.0011092481,0,4422.0,regiment
1,4421,0.0021077134,0,4421.0,permit
1,4422,0.0033277444,0,4422.0,lost
1,4422,0.0011092481,0,4422.0,al_qura
1,4313,0.0958560878,27,4313.084511112667,permiss
1,4420,0.0030436677,66,4420.492732716569,shama
1,4421,0.0021077134,50,4421.2827324205355,earthquak
1,4403,0.0204885718,40,4403.181690550596,hear
1,4422,0.0011092481,0,4422.0,az_zawra
1,4421,0.0021077134,0,4421.0,held
1,4421,0.0021077134,0,4421.0,addarda
1,4413,0.0096399494,70,4413.555142965815,descend
1,4419,0.0039362872,0,4419.0,ar_rajm
1,4420,0.0050727794,33,4420.123188328579,oppress
1,4400,0.0230934000,39,4400.172837514454,live
1,4422,0.0011092481,0,4422.0,muawiyya_bin_abi
1,4419,0.0039362872,25,4419.070716791031,jamrat_al_aqaba
1,4422,0.0011092481,0,4422.0,tercours
1,4422,0.0011092481,0,4422.0,zahdam_bin_mudarrib
1,4416,0.0064390455,14,4416.022191973224,luqata
1,4421,0.0021077134,50,4421.2827324205355,al_jam
1,4422,0.0011092481,0,4422.0,concept
1,4422,0.0011092481,0,4422.0,hajjat_tammatu
1,4422,0.0011092481,0,4422.0,extremist
1,4422,0.0011092481,0,4422.0,wa_bi
1,4420,0.0030436677,0,4420.0,malik_bin_huwairth
1,4421,0.0021077134,0,4421.0,would_b
1,4422,0.0011092481,0,4422.0,reflect
1,4420,0.0030436677,66,4420.492732716569,mashruba
1,4422,0.0011092481,0,4422.0,tempt
1,4422,0.0011092481,0,4422.0,diyya
1,4404,0.0150990590,15,4404.025544885043,abu_l_qasim
1,4415,0.0081339576,12,4415.016308010651,lieu
1,4419,0.0039362872,50,4419.28286037452,detach
1,4344,0.0575037699,40,4344.184158159043,number
1,4422,0.0011092481,0,4422.0,rahman_bin_sahl
1,4422,0.0011092481,0,4422.0,titi
1,4409,0.0166797629,42,4409.200040823732,bit
1,4422,0.0011092481,0,4422.0,motion
1,4422,0.0011092481,0,4422.0,khalil__r_rahman
1,4422,0.0011092481,0,4422.0,eyesight
1,4422,0.0011092481,0,4422.0,banu_an_najjar
1,4416,0.0110383638,28,4416.088767223775,cooler
1,4422,0.0011092481,0,4422.0,kadid
1,4422,0.0011092481,0,4422.0,fume
1,4419,0.0039362872,25,4419.070716791031,fate
1,4420,0.0030436677,0,4420.0,fihi
1,4421,0.0021077134,50,4421.2827324205355,dhulyadain
1,4258,0.1162837156,29,4258.098754138988,way
1,4385,0.0302485132,18,4385.03694397208,palm
1,4409,0.0200157155,28,4409.088908153248,write
1,4422,0.0011092481,0,4422.0,irq
1,4422,0.0011092481,0,4422.0,ibadakas_salihin
1,4285,0.0731168021,36,4285.151222535793,al_khudri
1,4410,0.0109643742,46,4410.23990277173,afterward
1,4422,0.0011092481,0,4422.0,ashshamiya
1,4422,0.0011092481,0,4422.0,offenc
1,4419,0.0059044308,50,4419.28286037452,chast
1,4422,0.0011092481,0,4422.0,aba_al_qasim
1,4422,0.0011092481,0,4422.0,surat_an_nasr
1,4416,0.0128780910,14,4416.022191973224,heap
1,4422,0.0011092481,0,4422.0,yazid_bin_ubaid
1,4422,0.0011092481,0,4422.0,sala
1,4422,0.0011092481,0,4422.0,forsak
1,4410,0.0134946144,38,4410.163715781989,plant
1,4414,0.0106725547,11,4414.013706367483,admit
1,4408,0.0156782568,0,4408.0,cheek
1,4408,0.0189789424,33,4408.12352367762,supper
1,4418,0.0047958224,20,4418.045269120723,amr_bin_al_harith
1,4422,0.0011092481,0,4422.0,muwwidhat
1,4420,0.0030436677,33,4420.123188328579,youngster
1,4421,0.0021077134,0,4421.0,murra
1,4422,0.0022184962,0,4422.0,reserv
1,4421,0.0021077134,0,4421.0,al_harauriyya
1,4422,0.0011092481,0,4422.0,voyag
1,4422,0.0011092481,0,4422.0,cheer
1,4422,0.0011092481,0,4422.0,nabhan
1,4414,0.0080044160,33,4414.1233557751875,_ibn_shihab
1,4420,0.0030436677,33,4420.123188328579,itch
1,4415,0.0090377307,12,4415.016308010651,thorni
1,4422,0.0011092481,0,4422.0,an_nuhba
1,4419,0.0039362872,75,4419.636410384908,eden
1,4421,0.0021077134,50,4421.2827324205355,lahl
1,4422,0.0011092481,0,4422.0,alasfar
1,4212,0.1449550475,34,4212.137224735206,right
1,4422,0.0011092481,0,4422.0,hajjat_al_wida
1,4422,0.0022184962,0,4422.0,bikitabika_l_ladhi
1,4422,0.0011092481,0,4422.0,abaya_bin_rafaa_bin_raft_bin_khadij
1,4401,0.0248190130,13,4401.019200139895,trace
1,4417,0.0056286338,50,4417.282988444367,proce
1,4401,0.0217166364,36,4401.147236800877,nose
1,4419,0.0039362872,25,4419.070716791031,al_saidi
1,4422,0.0011092481,0,4422.0,anta_l_haq
1,4422,0.0011092481,0,4422.0,abdullah_bin_amr_bin_rabia
1,4422,0.0011092481,0,4422.0,mutamir
1,4414,0.0080044160,22,4414.054825214567,courtyard
1,4422,0.0011092481,0,4422.0,sun_ris
1,4421,0.0021077134,50,4421.2827324205355,hiram
1,4421,0.0031615701,0,4421.0,degrad
1,4419,0.0039362872,50,4419.28286037452,sunshin
1,4422,0.0011092481,0,4422.0,ascrib
1,4422,0.0022184962,0,4422.0,scene
1,4405,0.0144305028,33,4405.123607800353,grass
1,4419,0.0039362872,25,4419.070716791031,salih
1,4422,0.0011092481,0,4422.0,base
1,4420,0.0030436677,33,4420.123188328579,built
1,4417,0.0056286338,16,4417.028978849924,makhrama
1,4419,0.0039362872,50,4419.28286037452,advent
1,4422,0.0011092481,0,4422.0,al_walid_bin_abdul
1,4420,0.0030436677,66,4420.492732716569,abdu
1,4420,0.0030436677,0,4420.0,euphrat
1,4421,0.0021077134,0,4421.0,filth
1,4406,0.0161816166,23,4406.0600313658915,throat
1,4406,0.0137543741,17,4406.032796064959,al_mughira
1,4422,0.0011092481,0,4422.0,ma_as_sama
1,4419,0.0049203590,0,4419.0,liver
1,4413,0.0131453856,50,4413.2832449322805,advanc
1,4421,0.0021077134,0,4421.0,uqiyya
1,4421,0.0021077134,0,4421.0,kunya
1,4422,0.0011092481,0,4422.0,fazara
1,4413,0.0087635904,40,4413.181278850892,sad_bin_muadh
1,4419,0.0039362872,0,4419.0,umar_bin_
1,4385,0.0295450594,31,4385.1095767380775,manner
1,4422,0.0011092481,0,4422.0,nughair
1,4422,0.0011092481,0,4422.0,hurdl
1,4421,0.0021077134,0,4421.0,muauwidhat
1,4419,0.0039362872,75,4419.636410384908,till_ibn_um
1,4422,0.0011092481,0,4422.0,yusair_bin_amr
1,4422,0.0011092481,0,4422.0,medi
1,4418,0.0047958224,40,4418.1810736999,insid
1,4401,0.0209410422,40,4401.181773115035,sunset
1,4422,0.0011092481,0,4422.0,farhamha
1,4418,0.0047958224,40,4418.1810736999,thalaba
1,4410,0.0109643742,38,4410.163715781989,al_hijab
1,4422,0.0011092481,0,4422.0,umair
1,4404,0.0230459322,21,4404.050067835287,speech
1,4422,0.0011092481,0,4422.0,besieg
1,4421,0.0031615701,50,4421.2827324205355,perfidi
1,4414,0.0080044160,66,4414.493402418901,al_ahzab
1,4420,0.0030436677,33,4420.123188328579,razaqtana
1,4422,0.0011092481,0,4422.0,abdullah_bin_ubaidullah_bin_abi
1,4420,0.0030436677,0,4420.0,al_idhkhir
1,4417,0.0056286338,16,4417.028978849924,coupl
1,4421,0.0021077134,0,4421.0,abdul_qai
1,4421,0.0021077134,50,4421.2827324205355,close
1,4411,0.0102424493,16,4411.029018267733,alaika
1,4416,0.0091986365,71,4416.570728517771,rib
1,4418,0.0047958224,60,4418.407405389413,id_al_adha
1,4420,0.0030436677,0,4420.0,al_muttalib
1,4422,0.0011092481,0,4422.0,__except
1,4409,0.0150117866,21,4409.050011056804,rise
1,4422,0.0011092481,0,4422.0,abdur_rah
1,4420,0.0060873353,66,4420.492732716569,confess
1,4398,0.0341480342,36,4398.147337231894,honey
1,4421,0.0021077134,50,4421.2827324205355,tihama
1,4422,0.0011092481,0,4422.0,_bin_abdul
1,4422,0.0011092481,0,4422.0,slave_qirl
1,4422,0.0011092481,0,4422.0,hubal
1,4419,0.0039362872,0,4419.0,board
1,4422,0.0011092481,0,4422.0,qutaiba
1,4420,0.0030436677,33,4420.123188328579,khalaf
1,4422,0.0011092481,0,4422.0,az_zubair_bin_adi
1,4422,0.0011092481,0,4422.0,masjid_al_aqsa
1,4422,0.0011092481,0,4422.0,barni
1,4420,0.0030436677,33,4420.123188328579,ney
1,4421,0.0021077134,0,4421.0,hur_bin_qais_bin_hisn
1,4397,0.0263791298,38,4397.164199799685,dish
1,4422,0.0011092481,0,4422.0,hun
1,4422,0.0011092481,0,4422.0,ali_ibn_
1,4410,0.0109643742,23,4410.059976916414,action
1,4416,0.0073589092,28,4416.088767223775,pit
1,4422,0.0011092481,0,4422.0,al_mujmir
1,4422,0.0011092481,0,4422.0,wahid_bin_aiman
1,4420,0.0030436677,33,4420.123188328579,prosper
1,4422,0.0011092481,0,4422.0,ampl
1,4421,0.0021077134,0,4421.0,masih
1,4404,0.0262246815,10,4404.011353300534,lash
1,4422,0.0011092481,0,4422.0,mudya
1,4421,0.0021077134,50,4421.2827324205355,wick
1,4422,0.0011092481,0,4422.0,sweeter
1,4415,0.0072301845,37,4415.155036915465,sixti
1,4310,0.0696148392,19,4310.041879146884,compani
1,4421,0.0021077134,0,4421.0,al_awwam
1,4384,0.0510996408,28,4384.089415146548,use
1,4417,0.0056286338,33,4417.123271995021,mar
1,4422,0.0011092481,0,4422.0,replac
1,4383,0.0278648709,32,4383.116813410293,allahumma
1,4386,0.0318151062,40,4386.182394748308,regard
1,4413,0.0087635904,20,4413.045320410838,abbas_bin_tamim
1,4419,0.0049203590,0,4419.0,toe
1,4419,0.0039362872,25,4419.070716791031,abdullah_bin_sahl
1,4418,0.0086324803,20,4418.045269120723,forth
1,4418,0.0047958224,60,4418.407405389413,____
1,4417,0.0056286338,0,4417.0,abort
1,4420,0.0040582235,0,4420.0,flock
1,4411,0.0102424493,25,4411.070845044319,jarir_bin_abdullah
1,4422,0.0011092481,0,4422.0,baid
1,4422,0.0011092481,0,4422.0,fa_innaka
1,4417,0.0056286338,16,4417.028978849924,grief
1,4422,0.0011092481,0,4422.0,bashir_bin_kab
1,4421,0.0021077134,0,4421.0,iftar
1,4422,0.0011092481,0,4422.0,abdullah_bin_ziyad
1,4390,0.0238325049,42,4390.200906564528,qai
1,4422,0.0011092481,0,4422.0,bar
1,4421,0.0021077134,0,4421.0,aqiq
1,4418,0.0047958224,60,4418.407405389413,al_aqaba
1,4421,0.0021077134,0,4421.0,en
1,4380,0.0336617536,48,4380.263005802277,natur
1,4422,0.0011092481,0,4422.0,huraura
1,4410,0.0109643742,23,4410.059976916414,datepalm
1,4422,0.0011092481,0,4422.0,barza_al_aslami
1,4313,0.1003405831,29,4313.09749484057,dream
1,4419,0.0039362872,50,4419.28286037452,sanah
1,4422,0.0011092481,0,4422.0,na
1,4422,0.0011092481,0,4422.0,muqar
1,4419,0.0039362872,0,4419.0,plate
1,4408,0.0132027425,33,4408.12352367762,oil
1,4396,0.0202154714,44,4396.220194667232,witr
1,4421,0.0021077134,0,4421.0,amr_bin_abi
1,4421,0.0021077134,0,4421.0,crush
1,4418,0.0047958224,0,4418.0,thursday
1,4418,0.0076733158,20,4418.045269120723,endow
1,4421,0.0021077134,0,4421.0,misbehavior
1,4416,0.0064390455,14,4416.022191973224,ismail
1,4422,0.0011092481,0,4422.0,wa_barakatuhu
1,4421,0.0021077134,0,4421.0,ghatafan
1,4422,0.0011092481,0,4422.0,atika
1,4421,0.0021077134,0,4421.0,lament
1,4409,0.0150117866,64,4409.464479956721,blame
1,4422,0.0011092481,0,4422.0,provend
1,4422,0.0011092481,0,4422.0,muawadh
1,4421,0.0021077134,0,4421.0,suhail
1,4422,0.0011092481,0,4422.0,seashor
1,4421,0.0073769970,0,4421.0,spoil
1,4422,0.0011092481,0,4422.0,ufair
1,4420,0.0030436677,33,4420.123188328579,al_ala_bin_al_hadrami
1,4422,0.0011092481,0,4422.0,muharib_bin_dithar
1,4420,0.0030436677,66,4420.492732716569,al_awali
1,4419,0.0059044308,50,4419.28286037452,flame
1,4406,0.0137543741,5,4406.002837039486,zama
1,4411,0.0145101365,41,4411.190542245937,intestin
1,4421,0.0021077134,50,4421.2827324205355,al_akwa
1,4420,0.0030436677,66,4420.492732716569,hirr
1,4326,0.0635336551,34,4326.13360866259,doubt
1,4422,0.0011092481,0,4422.0,vertebra
1,4421,0.0031615701,50,4421.2827324205355,margin
1,4420,0.0030436677,33,4420.123188328579,nafsi
1,4417,0.0065667395,50,4417.282988444367,upon
1,4420,0.0030436677,66,4420.492732716569,cucumb
1,4422,0.0011092481,0,4422.0,hal_min_muddakir
1,4421,0.0021077134,50,4421.2827324205355,you
1,4422,0.0011092481,0,4422.0,al_masjid
1,4422,0.0011092481,0,4422.0,al_miqdam_bin_madiyakrib
1,4420,0.0030436677,33,4420.123188328579,marthad
1,4411,0.0196313612,25,4411.070845044319,tooth
1,4422,0.0011092481,0,4422.0,kulaib_bin_wail
1,4422,0.0011092481,0,4422.0,can
1,4422,0.0011092481,0,4422.0,nile
1,4394,0.0214395814,24,4394.06554343469,dhul_hulaifa
1,4420,0.0030436677,33,4420.123188328579,tri
1,4399,0.0183408774,50,4399.284146312898,musalla
1,4417,0.0121953733,16,4417.028978849924,innoc
1,4422,0.0011092481,0,4422.0,mihsan
1,4421,0.0021077134,50,4421.2827324205355,naqib
1,4408,0.0123775711,53,4408.318613712036,surat_al_baqara
1,4345,0.0667723380,23,4345.060874142041,sheet
1,4422,0.0011092481,0,4422.0,laila_bin_abdullah_bin_abdur_rahman_bin_sahl
1,4401,0.0193898539,68,4401.525303800945,grape
1,4422,0.0011092481,0,4422.0,business_man
1,4420,0.0030436677,33,4420.123188328579,khalid_bin_said
1,4422,0.0011092481,0,4422.0,jugular
1,4422,0.0011092481,0,4422.0,offic
1,4422,0.0011092481,0,4422.0,kirman
1,4421,0.0021077134,0,4421.0,instant
1,4422,0.0011092481,0,4422.0,staff
1,4367,0.0749352594,21,4367.050492036931,your
1,4416,0.0082787728,57,4416.367851526863,poison
1,4416,0.0064390455,42,4416.199723744387,doesnt
1,4418,0.0057549869,40,4418.1810736999,kneel
1,4422,0.0011092481,0,4422.0,narrted_ibn_abba
1,4414,0.0080044160,22,4414.054825214567,vain
1,4365,0.0724527692,20,4365.045818774414,bow
1,4422,0.0011092481,0,4422.0,surat_albayina
1,4421,0.0021077134,50,4421.2827324205355,umar_bin_khattab
1,4419,0.0059044308,75,4419.636410384908,retali
1,4402,0.0179783364,42,4402.200358911438,ankl
1,4417,0.0056286338,33,4417.123271995021,enmiti
1,4422,0.0011092481,0,4422.0,rabi
1,4422,0.0011092481,0,4422.0,him__salim
1,4421,0.0021077134,50,4421.2827324205355,al_makki
1,4414,0.0097831751,88,4414.877121732835,defeat
1,4421,0.0021077134,0,4421.0,stair
1,4422,0.0011092481,0,4422.0,dhumuhram
1,4422,0.0011092481,0,4422.0,yarhamuka_l_lah
1,4416,0.0064390455,0,4416.0,qainuqa
1,4406,0.0137543741,17,4406.032796064959,al_hudaibiya
1,4420,0.0050727794,33,4420.123188328579,lima
1,4416,0.0064390455,14,4416.022191973224,usaid_bin_hudair
1,4422,0.0011092481,0,4422.0,outright
1,4422,0.0011092481,0,4422.0,ubaidullah_bin_ad_bin_khiyair
1,4421,0.0063231403,0,4421.0,and_ibn_rawaha
1,4414,0.0097831751,66,4414.493402418901,obligatori
1,4333,0.0528932450,45,4333.233665520474,_ibn_abba
1,4422,0.0011092481,0,4422.0,ruqa
1,4421,0.0021077134,0,4421.0,hilal
1,4420,0.0030436677,66,4420.492732716569,store_keep
1,4421,0.0021077134,50,4421.2827324205355,ancestri
1,4420,0.0030436677,0,4420.0,burda_bin_niyar
1,4422,0.0022184962,0,4422.0,and_ibn_azzubair
1,4345,0.0698074442,20,4345.0460296756355,marriag
1,4422,0.0011092481,0,4422.0,yunaqqa_ththawbu_l_abyadu
1,4415,0.0072301845,0,4415.0,isnt
1,4422,0.0011092481,0,4422.0,axe
1,4422,0.0011092481,0,4422.0,ala_bin_
1,4392,0.0336020419,29,4392.095741215121,rel
1,4355,0.0425347146,33,4355.125026907953,abraham
1,4421,0.0021077134,0,4421.0,jabala
1,4420,0.0030436677,0,4420.0,at_tahiyatu
1,4422,0.0011092481,0,4422.0,nasr_bin_imran
1,4421,0.0021077134,0,4421.0,abdullah_bin_al_harith
1,4420,0.0030436677,0,4420.0,thabir
1,4422,0.0011092481,0,4422.0,abdullah_bin_mirda
1,4413,0.0087635904,30,4413.101970269891,crime
1,4413,0.0087635904,30,4413.101970269891,narrated_ibn_abu
1,4422,0.0011092481,0,4422.0,al_mesiah
1,4422,0.0011092481,0,4422.0,yala_bin_umaya
1,4402,0.0242316708,38,4402.164013300731,cow
1,4422,0.0011092481,0,4422.0,minut
1,4390,0.0281656876,36,4390.147605718969,distanc
1,4418,0.0047958224,40,4418.1810736999,abdur_rahman_bin_samura
1,4422,0.0011092481,0,4422.0,matern
1,4420,0.0030436677,0,4420.0,cloudi
1,4362,0.0448086931,40,4362.183398253677,age
1,4420,0.0030436677,0,4420.0,muauwidh
1,4422,0.0011092481,0,4422.0,dul
1,4421,0.0042154269,0,4421.0,inch
1,4422,0.0011092481,0,4422.0,hisham_bin_zaid
1,4422,0.0011092481,0,4422.0,mort
1,4422,0.0011092481,0,4422.0,minkal_jadd
1,4421,0.0021077134,0,4421.0,jiddi
1,4422,0.0011092481,0,4422.0,al_medina
1,4421,0.0021077134,50,4421.2827324205355,ubaidullah_bin_abi
1,4420,0.0030436677,0,4420.0,was_salawatu
1,4422,0.0011092481,0,4422.0,ai_khail
1,4422,0.0011092481,0,4422.0,hamdihi
1,4422,0.0011092481,0,4422.0,hort
1,4419,0.0049203590,25,4419.070716791031,stipul
1,4419,0.0039362872,0,4419.0,al_jarana
1,4421,0.0021077134,50,4421.2827324205355,calv
1,4422,0.0011092481,0,4422.0,abdur_rahman_bin_al_aswad
1,4422,0.0011092481,0,4422.0,protrud
